dir,image,class,brightness,pred,conf
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13916/0,13916_idx5_x2351_y1451_class0.png,0,200.1976,1,0.5538834
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13462/0,13462_idx5_x1101_y201_class0.png,0,209.0112,0,0.9999882
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12931/0,12931_idx5_x1301_y1551_class0.png,0,193.5256,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12875/0,12875_idx5_x1051_y601_class0.png,0,179.8964,1,0.89027166
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12870/0,12870_idx5_x2801_y2751_class0.png,0,176.6116,0,0.9997949
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9126/0,9126_idx5_x1401_y551_class0.png,0,182.9304,1,0.69480973
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13022/0,13022_idx5_x1651_y1101_class0.png,0,205.1412,1,0.9985405
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16165/1,16165_idx5_x2401_y2001_class1.png,1,174.81,0,0.999683
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9346/1,9346_idx5_x801_y1951_class1.png,1,135.2608,1,0.7743315
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12818/0,12818_idx5_x901_y1601_class0.png,0,222.0244,0,0.99910295
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10303/1,10303_idx5_x2551_y1951_class1.png,1,183.5244,0,0.9955533
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12810/0,12810_idx5_x2251_y2501_class0.png,0,199.584,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13025/1,13025_idx5_x1951_y1001_class1.png,1,137.0044,1,0.8708716
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12242/1,12242_idx5_x2151_y901_class1.png,1,140.99,0,0.78147286
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12819/0,12819_idx5_x2951_y2151_class0.png,0,223.9852,1,0.99999964
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12932/0,12932_idx5_x1101_y601_class0.png,0,171.9464,0,0.9920753
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16166/1,16166_idx5_x1351_y901_class1.png,1,131.8388,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12818/1,12818_idx5_x2651_y801_class1.png,1,151.0248,0,0.9705885
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14154/0,14154_idx5_x2901_y1151_class0.png,0,179.816,0,0.9999968
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9257/1,9257_idx5_x2051_y601_class1.png,1,132.8684,0,0.71969783
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14079/0,14079_idx5_x1451_y601_class0.png,0,215.3396,1,0.997405
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9177/0,9177_idx5_x651_y1451_class0.png,0,221.6196,1,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9178/0,9178_idx5_x2251_y401_class0.png,0,184.8952,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12908/0,12908_idx5_x1501_y1301_class0.png,0,210.4544,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14211/0,14211_idx5_x1201_y2201_class0.png,0,168.4164,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12242/1,12242_idx5_x1301_y801_class1.png,1,147.5156,0,0.990303
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9265/0,9265_idx5_x3551_y901_class0.png,0,221.2968,0,0.99993706
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13459/1,13459_idx5_x951_y801_class1.png,1,176.4692,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9126/0,9126_idx5_x551_y901_class0.png,0,202.824,1,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16085/0,16085_idx5_x1151_y1901_class0.png,0,208.794,0,0.9878236
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9181/0,9181_idx5_x2201_y1601_class0.png,0,221.1212,1,0.8097773
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8975/0,8975_idx5_x1251_y2501_class0.png,0,174.1556,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9126/1,9126_idx5_x2001_y1951_class1.png,1,146.584,0,0.9999968
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13916/0,13916_idx5_x2001_y1551_class0.png,0,202.5532,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12908/0,12908_idx5_x1701_y1551_class0.png,0,198.712,1,0.99999976
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13687/0,13687_idx5_x801_y451_class0.png,0,220.2036,0,0.9995115
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10307/0,10307_idx5_x2301_y301_class0.png,0,214.5896,0,0.9957075
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14189/0,14189_idx5_x2601_y1201_class0.png,0,169.7756,0,0.8580591
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16165/1,16165_idx5_x1201_y2451_class1.png,1,161.3008,0,0.985179
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12870/0,12870_idx5_x901_y1401_class0.png,0,211.9516,0,0.9999535
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14211/0,14211_idx5_x51_y451_class0.png,0,211.5908,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9266/0,9266_idx5_x551_y1501_class0.png,0,197.4244,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16551/0,16551_idx5_x1201_y2201_class0.png,0,198.2568,0,0.9999851
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10260/1,10260_idx5_x851_y851_class1.png,1,178.6784,0,0.9875212
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14155/1,14155_idx5_x3151_y701_class1.png,1,179.8392,0,0.97619617
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13402/1,13402_idx5_x1601_y1151_class1.png,1,180.8616,0,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8864/1,8864_idx5_x2351_y1901_class1.png,1,179.0416,0,0.96771103
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8867/0,8867_idx5_x2701_y1101_class0.png,0,196.9132,1,0.99999917
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14211/0,14211_idx5_x1551_y2201_class0.png,0,186.1256,0,0.9179072
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15903/0,15903_idx5_x751_y1851_class0.png,0,181.726,1,0.9566373
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9035/0,9035_idx5_x1101_y401_class0.png,0,182.4388,1,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8984/0,8984_idx5_x1351_y201_class0.png,0,220.7648,0,0.9999523
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9256/1,9256_idx5_x2651_y1451_class1.png,1,148.9328,1,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14210/0,14210_idx5_x1901_y1401_class0.png,0,186.2168,1,0.99992526
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9259/1,9259_idx5_x1151_y2401_class1.png,1,178.1688,0,0.99997294
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13460/0,13460_idx5_x1401_y951_class0.png,0,186.27,1,0.61533266
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9345/0,9345_idx5_x751_y2451_class0.png,0,199.1072,1,0.9955043
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13019/0,13019_idx5_x451_y1551_class0.png,0,182.9492,1,0.8856162
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16568/1,16568_idx5_x2101_y601_class1.png,1,169.3596,0,0.9999993
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12909/1,12909_idx5_x701_y501_class1.png,1,144.1684,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14153/1,14153_idx5_x751_y901_class1.png,1,176.9044,0,0.62053776
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9226/1,9226_idx5_x901_y1851_class1.png,1,143.5596,1,0.8538355
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14079/1,14079_idx5_x1201_y1701_class1.png,1,179.354,0,0.9995958
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12818/1,12818_idx5_x2201_y1851_class1.png,1,189.2008,1,0.99931526
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10292/0,10292_idx5_x3151_y1451_class0.png,0,205.9416,0,0.9991204
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14079/1,14079_idx5_x601_y951_class1.png,1,169.8568,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9382/0,9382_idx5_x2551_y1951_class0.png,0,195.5468,0,0.99534225
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15634/0,15634_idx5_x2751_y1601_class0.png,0,216.6104,0,0.99134094
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12907/0,12907_idx5_x1251_y951_class0.png,0,203.602,0,0.61470664
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14153/0,14153_idx5_x901_y2451_class0.png,0,176.0216,0,0.9999988
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12752/1,12752_idx5_x1301_y701_class1.png,1,175.3208,1,0.99980825
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10288/0,10288_idx5_x251_y551_class0.png,0,198.6632,0,0.999997
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12935/1,12935_idx5_x1451_y951_class1.png,1,152.8852,0,0.66286445
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14305/0,14305_idx5_x1551_y951_class0.png,0,215.9832,0,0.9974463
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9322/0,9322_idx5_x1201_y1301_class0.png,0,174.0292,1,0.9989304
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9381/0,9381_idx5_x2101_y2551_class0.png,0,218.464,0,0.99999857
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12752/1,12752_idx5_x2001_y601_class1.png,1,169.8304,0,0.54359865
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10302/1,10302_idx5_x2501_y351_class1.png,1,138.38,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10256/0,10256_idx5_x651_y1201_class0.png,0,215.3412,1,0.99998784
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9323/0,9323_idx5_x201_y1351_class0.png,0,202.1796,1,0.99461454
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9227/0,9227_idx5_x1101_y1651_class0.png,0,224.5996,1,0.99975866
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12954/0,12954_idx5_x2101_y2851_class0.png,0,200.5464,1,0.9982217
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12810/0,12810_idx5_x1251_y451_class0.png,0,214.7732,1,0.9999982
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12880/1,12880_idx5_x2201_y801_class1.png,1,158.6168,0,0.98090667
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9383/0,9383_idx5_x1651_y1451_class0.png,0,180.3564,0,0.9967141
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15515/0,15515_idx5_x2951_y551_class0.png,0,220.6888,1,0.9999964
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9347/0,9347_idx5_x401_y351_class0.png,0,207.7648,1,0.58626986
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12954/0,12954_idx5_x451_y451_class0.png,0,168.7332,1,0.99999976
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12872/0,12872_idx5_x2651_y1001_class0.png,0,212.4428,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14305/0,14305_idx5_x2151_y351_class0.png,0,176.776,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12751/0,12751_idx5_x2451_y1_class0.png,0,220.1728,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12872/0,12872_idx5_x901_y751_class0.png,0,206.022,0,0.9981633
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10288/0,10288_idx5_x2601_y1501_class0.png,0,202.9412,1,0.999995
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12242/1,12242_idx5_x1551_y901_class1.png,1,142.5724,1,0.94424146
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9255/0,9255_idx5_x2251_y751_class0.png,0,168.7928,0,0.99881303
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9126/0,9126_idx5_x801_y551_class0.png,0,185.5972,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9259/0,9259_idx5_x1101_y751_class0.png,0,187.9424,0,0.9999989
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12872/0,12872_idx5_x2151_y1451_class0.png,0,206.1364,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9225/0,9225_idx5_x551_y1701_class0.png,0,179.0544,0,0.9737124
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12908/0,12908_idx5_x751_y801_class0.png,0,208.8828,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13462/1,13462_idx5_x1251_y1051_class1.png,1,165.1676,0,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14155/1,14155_idx5_x3351_y1451_class1.png,1,165.2436,0,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10275/0,10275_idx5_x551_y1201_class0.png,0,217.2768,0,0.727036
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9344/0,9344_idx5_x1951_y251_class0.png,0,194.3236,0,0.9765372
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10282/0,10282_idx5_x901_y1701_class0.png,0,210.0292,1,0.8507259
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12930/0,12930_idx5_x501_y1201_class0.png,0,216.4088,0,0.9984584
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13691/0,13691_idx5_x901_y2251_class0.png,0,211.3868,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9226/0,9226_idx5_x2801_y2051_class0.png,0,181.4248,0,0.97165877
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14189/1,14189_idx5_x2401_y951_class1.png,1,175.026,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8956/1,8956_idx5_x1451_y751_class1.png,1,136.234,0,0.98799664
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14306/0,14306_idx5_x1651_y751_class0.png,0,202.1372,1,0.9349437
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12948/0,12948_idx5_x601_y601_class0.png,0,214.4324,0,0.99723214
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15632/0,15632_idx5_x1701_y1301_class0.png,0,217.0072,1,0.96585274
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13024/0,13024_idx5_x1951_y1501_class0.png,0,200.834,0,0.9999987
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9319/0,9319_idx5_x1201_y351_class0.png,0,172.9552,0,0.99999976
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9227/0,9227_idx5_x701_y1951_class0.png,0,194.78,0,0.9999635
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9023/0,9023_idx5_x1251_y1601_class0.png,0,169.6448,0,0.9986829
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13023/0,13023_idx5_x1601_y801_class0.png,0,198.3264,0,0.9922361
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16085/0,16085_idx5_x1051_y1801_class0.png,0,188.4188,0,0.99999964
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9075/0,9075_idx5_x451_y1101_class0.png,0,183.8696,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14191/0,14191_idx5_x2301_y901_class0.png,0,222.012,1,0.99999905
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12947/1,12947_idx5_x1901_y2151_class1.png,1,181.7,1,0.9960945
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16165/1,16165_idx5_x1801_y851_class1.png,1,167.168,1,0.99971455
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12911/1,12911_idx5_x1601_y1551_class1.png,1,139.3844,1,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10275/1,10275_idx5_x1501_y401_class1.png,1,155.7012,0,0.96139777
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14211/0,14211_idx5_x3001_y1201_class0.png,0,199.3008,0,0.9985618
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9257/0,9257_idx5_x351_y1751_class0.png,0,175.9644,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13692/0,13692_idx5_x2701_y2251_class0.png,0,220.464,0,0.9933155
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8956/0,8956_idx5_x151_y801_class0.png,0,165.378,0,0.9999281
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8913/0,8913_idx5_x401_y801_class0.png,0,170.198,1,0.9999989
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10303/1,10303_idx5_x1251_y1751_class1.png,1,168.4524,1,0.7058871
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12751/1,12751_idx5_x751_y1901_class1.png,1,184.1256,0,0.98956966
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12868/0,12868_idx5_x2001_y1451_class0.png,0,169.1792,0,0.99999464
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9382/0,9382_idx5_x2001_y2101_class0.png,0,185.4356,0,0.9995592
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9257/0,9257_idx5_x551_y751_class0.png,0,196.4852,0,0.9999192
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14156/0,14156_idx5_x2501_y2351_class0.png,0,189.1224,0,0.92913693
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13459/0,13459_idx5_x2301_y1001_class0.png,0,190.06,1,0.5861872
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9123/0,9123_idx5_x2251_y1501_class0.png,0,182.4888,1,0.9923246
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13022/0,13022_idx5_x1851_y601_class0.png,0,199.1512,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9226/0,9226_idx5_x2451_y1351_class0.png,0,215.6576,1,0.67142427
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9081/0,9081_idx5_x2001_y1301_class0.png,0,197.8468,1,0.9856375
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12894/1,12894_idx5_x1251_y351_class1.png,1,183.3336,0,0.99999976
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8865/0,8865_idx5_x1151_y851_class0.png,0,219.6792,0,0.99999845
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9344/1,9344_idx5_x2151_y901_class1.png,1,164.5512,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14211/1,14211_idx5_x1451_y851_class1.png,1,173.5148,0,0.99996364
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15634/0,15634_idx5_x851_y2151_class0.png,0,214.4328,0,0.9992078
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14212/0,14212_idx5_x1201_y1851_class0.png,0,215.7704,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14210/0,14210_idx5_x951_y2001_class0.png,0,173.2176,0,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12748/1,12748_idx5_x1351_y801_class1.png,1,146.2896,0,0.99783486
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10299/0,10299_idx5_x1151_y2451_class0.png,0,215.1484,0,0.9738721
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9126/0,9126_idx5_x1051_y1151_class0.png,0,173.766,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14192/0,14192_idx5_x2951_y1901_class0.png,0,216.736,0,0.99657476
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15473/0,15473_idx5_x1401_y2151_class0.png,0,185.8568,0,0.9963542
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9346/0,9346_idx5_x2351_y1501_class0.png,0,169.9452,0,0.9753695
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10277/1,10277_idx5_x1351_y1551_class1.png,1,148.89,1,0.97668517
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10300/0,10300_idx5_x1801_y1401_class0.png,0,181.4844,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9078/0,9078_idx5_x1501_y1151_class0.png,0,210.5656,1,0.8335029
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12819/0,12819_idx5_x2601_y701_class0.png,0,212.3668,1,0.9998087
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9125/0,9125_idx5_x651_y1501_class0.png,0,212.6584,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12826/0,12826_idx5_x1651_y1251_class0.png,0,217.4892,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15902/1,15902_idx5_x2101_y1701_class1.png,1,153.896,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10275/1,10275_idx5_x1401_y1251_class1.png,1,140.102,0,0.99999595
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9173/0,9173_idx5_x3351_y2551_class0.png,0,217.5016,1,0.7155343
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12895/0,12895_idx5_x3201_y1151_class0.png,0,220.5304,0,0.9999783
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10262/0,10262_idx5_x2801_y1951_class0.png,0,216.202,0,0.85860837
